"transaction_id","items"
"571190","16169E,20756,20759,20760,20762,20765,20766,20777,21801,21802,21807,21807,22049,22086,22556,22734,22910,22959,23191,23196,23200,23203,23232,23234,23239,23244,23247,23343,23344,23547,48187,M"
"571191","POST"
"571192","20972,21155,21314,21790,22169,22170,22178,22722,22865,22961,23012,23092,23321,23333,23355,47591D,82482,82494L"
"571193","17003,22492,22970,22971,22988,22992,23005,23238,23289,23290,23291,23292,79321,84536A"
"571197","20973,20975,20981,20983,20983,22129,22130,22139,22156,22158,22185,22217,22318,22457,22554,22557,22575,22668,22762,23067,23103,23140,23331,23332,23333,23334,23461,47480,47590A,47590B,84836"
"571198","21190"
"571199","21497"
"571200","21506,21791,22027,22174,22178,22717,22718,22781,22904,23188,23399,23505"
"571201","20969,20970,20971,20972,22141,22142,22144,22147,22150,22271,22273,22274,22568,22749,22750,22751,22940,23126,23127,23128"
"571202","85123A"
"571203","20725,20727,21213,21790,22666,22846,22847,22906,22955,23163,23169,23203,23206,23284,23293,23341,23408,23453,23490,23493,23511,23513,23559,84949,85099B"
"571204","22180"
"571205","21257,21479,21967,22112,22114,22144,22355,22460,22469,22621,22666,22690,22695,22776,22835,22925,22928,22961,23048,23061,23083,23090,23100,23118,23133,23157,23184,23215,23284,23300,23503,23534,35970,48188,71477,72817,79403,82483,82486,84879"
"571212","20727,20978,21012,21327,21328,21340,21479,21484,21506,21534,21534,21584,21820,21821,21930,21931,22086,22110,22144,22147,22251,22276,22277,22301,22367,22427,22430,22456,22457,22467,22551,22553,22554,22555,22557,22694,22725,22728,22741,22755,22757,22910,22942,22943,22971,22972,22975,23138,23140,23199,23200,23203,23263,23266,23273,23274,23318,23319,23322,23328,23329,23329,23332,23370,23371,23393,23399,23407,47591D,84792,84946,84947,84978,85034A,85035A,85066"
"571213","20723,20725,20726,20727,20728,22355,22383,22384,22469,22470,23082,23206,23209,23388,23431,23432,23433,23530,23531"
"571214","20668,20728,21080,21132,21464,21479,21809,21813,21890,21891,21928,22086,22112,22174,22197,22297,22333,22386,22421,22440,22487,22553,22554,22556,22571,22619,22791,22810,22835,23002,23006,23080,23081,23083,23109,23199,23200,23214,23215,23344,23355,23356,23357,23501,35970,84879,84997A,84997B,84997C,84997D,85099B,85099C,85099F,85227"
"571215","20682,21668,21669,21672,21673,22175,22176,22320,22367,22580,22669,22898,22941,22943,22947,22964,22966,23298,84375,POST"
"571216","20682,20761,20992,20992,20992,21231,21232,21355,21358,21677,21726,21850,21851,21884,22055,22064,22139,22151,22153,22154,22217,22305,22348,22423,22633,22645,22649,22697,22697,22756,22798,22970,22971,22988,23132,23170,23171,23439,23534,23551,35924,37446,37446,37449,37450,37500,47559B,47591D,71053,71053,84535B,84536B,84987,84988,85035A,85099B,85123A"
"571217","20724,20725,22187,22189,22296,22456,22578,22579,22602,22720,22734,22866,22867,22915,23096,23209,23234,23236,23237,23263,23265,23266,23269,23270,23298,23311,23328"
"571218","23376,23381"
"571219","17038,21070,21071,21115,21131,21494,21506,21509,22026,22027,22029,22044,22065,22118,22119,22121,22197,22328,22423,22572,22598,22630,22689,22699,22712,22714,22722,22766,22865,22891,22983,23112,23174,23175,23208,23243,23245,23264,23266,23311,23320,23330,23408,23465,23471,72818,82483,84596B,84879,85199L"
"571221","20973,20974,21385,21929,22197,22219,22219,22417,22442,22720,22822,22964,23082,23089,23091,23109,23132,23152,23294,23295,23296,23321,23326,23328,23452,23461,23461,23469,23470,23472,82483,82483,84978,84978,85061W"
"571222","21463,84997D"
"571223","M"
"571224","15036,22138,22142,22186,22273,22382,22418,22730,22732,22749,22940,22950,23100,23101,23157,23295,23340,23346,23359,23360,23378,23389,23437,23504,82483"
"571225","22178,22478,22596,23130,23144,23145,82484"
"571226","20749,22161,22423,22577"
"571227","20750,20998,21116,21231,21257,21284,21539,21672,22077,22134,22175,22212,22222,22278,22303,22317,22352,22354,22365,22366,22414,22624,22626,22689,22781,23159,23393,23396,23402,48138,48185,84792"
"571228","21733,22804,85123A"
"571229","21382,21623,21733,22151,22163,22186,22187,22469,22507,22573,22574,22577,22578,22579,22600,22603,22603,22693,22804,23093,23263,23264,23265,23265,23266,23270,23321,23322,23329,23329,23332,23451,23452,23453,23453,23482,82482,84836,85123A"
"571230","22423,22946,23211,23220,23222,23311,23320,23349,23351,23353,23355,23373,23436,23483,23567,23661,47504K"
"571231","22191,22192,22193,22197,22629,22630,22659,22720,22994,22996,22997,22998,23000,23005,23154,23156,23159,23243,82483,82580,82581,82583,84050,84596B,84596F,85123A"
"571232","21928"
"571234","84596B,84596F"
"571235","20711,20712,20725,21928,21929,21931,22379,22381,22385,22386,22411,23202,23203,85014A,85099B,85099F"
"571236","21175"
"571237","21181"
"571238","22456,22457,22720,22722,22726,22727,22728,22960,23158,23159,23534,23541"
"571239","20682,20685,21175,21181,21232,21314,21888,21947,21948,21949,22197,22336,22339,22343,22413,22689,22929,23229,23254,23255,23256,23284,23311,23535,23543,48138,84596B,84997A,84997B,84997C,84997D,85150"
"571240","20712,20725,20726,21929,22382,22383,22384,22386,22637,22662,22725,22728,23007,23008,23199,23200,23203,23206,23209,23344,23367,23368,23382,23388,23390,23493,85099B,POST"
"571241","20982,21080,21327,21524,21591,21615,21618,21620,21706,21877,21976,21977,21992,22065,22091,22092,22095,22095,22111,22114,22307,22358,22361,22363,22627,22630,22630,22633,22697,22699,22712,22807,22807,22816,22940,22940,22945,22951,22959,22993,23108,23293,23309,23358,72816,72816,84030E,84926D,84988,85173"
"571242","22141,22142,22561,22585,22909,22910,22950,22961,22991,22992,23188,23192,23300,23312,23382,84347,84692"
"571243","20728,20961,20963,20978,21213,21327,21328,21479,21484,21558,21559,21561,21705,21888,21890,21891,21892,21912,21915,21967,21977,21982,21984,21985,22138,22139,22326,22327,22328,22355,22423,22470,22472,22473,22475,22492,22493,22550,22553,22554,22555,22557,22560,22617,22621,22840,22841,22966,23026,23076,23094,23204,23205,23240,23348,23370,23388,23389,47566,79144B,79144C,84378,84380,84879,84997A,84997B,84997C,84997D"
"571244","21122,21124,21872,21874,21987,21988,21989,22055,22059,22063,22064,22066,22623,22649,22907,22964,22965,22966,22993,23076,23154,23173,23293,23295,23297,23392,37446,37448,84375,84378,84380"
"571245","21533,21559,21974,22178,22689,84947"
"571246","20717,21163,22186,22994,22996,22997,22998,23000,23002,23004,23005"
"571247","22423,22734,22738,22739,22909,22952,23111,23118,23129,23130,23131,23145,23210,23211,23240,23245,23247,23298,23307,23351,23352,23354,23375,23393,23397,23399,23404,23405,23427,23437,23470,23490,84879,84945,84949,84970L,85049A"
"571248","22784,23307,82483"
"571249","23084"
"571250","22637"
"571255","22173,22423,23055,23056,23057,23064,23071,23072,23245,72802B,72802C,82482,82483,82486,82494L"
"571256","23235"
"571257","15036,16218,16235,16236,16238,20617,20654,20712,20981,20983,20986,21106,21107,21174,21232,21328,21352,21415,21484,21581,21703,21731,21739,21773,21790,21803,21804,21810,21811,21824,21833,21880,21881,21889,21890,21908,21912,21931,21934,21935,21942,21981,21982,21990,21991,21992,21993,22074,22075,22076,22094,22102,22105,22111,22114,22115,22129,22154,22163,22169,22174,22197,22207,22299,22310,22317,22340,22348,22375,22380,22411,22416,22418,22422,22423,22441,22446,22452,22474,22489,22530,22531,22534,22553,22555,22556,22571,22580,22591,22602,22608,22614,22630,22631,22651,22653,22659,22666,22692,22693,22697,22698,22699,22722,22727,22731,22732,22733,22734,22736,22737,22738,22739,22741,22745,22748,22754,22755,22756,22771,22798,22800,22815,22817,22818,22909,22944,22946,22961,22973,22978,22979,23076,23119,23191,23192,23198,23199,23203,23204,23226,23228,23241,23245,23247,23255,23256,23284,23301,23306,23308,23309,23319,23320,23328,23330,23343,23344,23349,23350,23351,23352,23353,23366,23367,23368,23399,23401,23404,23434,23435,23439,23469,23493,23509,23510,23526,23534,23543,23603,23607,23632,23640,35471D,35648,35911A,47591D,48138,82567,84012,84029E,84247E,84559A,84580,84912B,84923,84988,84997B,84997D,85034C,85049E,85049H,85099B,85099C,85123A,85168B,85176,90014A,90158,90214L,DOT"
"571258","20749,20971,20972,21117,22138,22271,22273,22274,22510,22513,22568,22646,82483,82486"
"571259","21787"
"571260","22469,22470,22694,22695,23321,23322,23323,23445"
"571261","21787"
"571263","20728,21932,22379,22457,22588,22668,22776,23209,23295,23301,23335,23414,23487,72140E,85099C"
"571265","15056BL,20979,21544,21679,21894,21900,21975,22095,22219,22334,22441,22472,22472,22473,22474,22475,22477,22478,22479,22489,22491,22530,22532,22533,22534,22535,22536,22537,22586,22619,22620,22734,22791,22834,22865,22866,22904,22906,22916,22917,22918,22919,22920,22921,22972,22974,23085,23091,23300,23348,23353,23353,23354,23354,23371,23372,23376,23378,23382,23390,47504K,82483,84879"
"571266","21381,21731,22139,22493,22616,22624,22627,22659,22720,22726,22727,22745,22748,22966,23108,23154,23158,23300,23397,23411,23427,23472,23503,23530,23531,23534,23535,23541,23542,47566,84879"
"571267","21533,21534,21786,21878,21987,21988,22381,22853"
"571268","21327,21328,21329,21429,21448,21833,22328,22558,23080,23126,23157,23247,23247,23256,23256,46000S,84997B"
"571269","20717,21770,22325,22720,22826,22890,23298,23300,23313,37449,47566,47566B,47590B,82582,84050,84459A,84510A"
"571270","21035,21218,21351,21473,21535,21613,21615,21615,21616,21617,21617,21618,21618,21619,21619,21620,21620,21733,21733,21794,21801,21802,21803,22070,22071,22169,22173,22276,22469,22487,22507,22571,22572,22573,22574,22581,22595,22600,22601,22602,22603,22696,22766,22767,22768,22770,22778,22895,22989,23130,23131,23163,23170,23172,23217,23313,23321,23329,23330,23330,23332,23333,23427,23542,35004B,35953,35954,47594B,48129,48138,48194,72800B,72800C,72818,82484,82494L,84792,85034A,85034B,85034C"
"571271","21166,21172,21172,21174,21175,21181,21207,21213,21745,21754,21770,21876,21908,21930,21989,22175,22186,22470,22752,22753,22754,22791,23199,23329,23470,47504K,47504K,82494L,84836,85227"
"571272","21014,21015,21340,21587,21804,22111,22423,22591,22797,22809,22810,22942,22943,23079,23100,23101,23102,23102,23108,23118,23247,23273,23274,23313,23319,23355,23356,23404,23405,23459,23470,23565,35970,47566,72741,84347"
"571273","20751,20975,21136,21439,22077,22605,22619,22621,22722,22895,22898,22960,22980,22989,22993,23198,23204,23240,23311,23328,23350,23351,23352,23419,35970,84378"
"571274","21287,21411,21733,21742,21841,21841,22113,22113,22220,22294,22295,22427,22508,22602,22782,22789,22804,22835,23103,23106,23107,23129,23130,23144,23214,23215,23321,23332,23356,23399,23405,23407,23407,23456,23469,23470,23484,48111,48194,72741,84508B,84581,84836,84920,84921,84970S,84971S,85035A,85061W,85062,85123A,85129C"
"571275","20756,20758,20759,21534,21730,21876,22086,22111,22111,22113,22295,22470,22670,22672,22791,22910,23010,23177,23177,23193,23194,23194,23215,23217,23300,23301,23322,23356,23395,23396,23461,23461,23463,23464,84947"
"571276","21484,21485,21669,21672,22077,22086,22111,22141,22142,22144,22496,22617,22666,22670,22671,22675,22676,22677,22678,22680,22737,22910,22940,23029,23101,23151,23234,23236,23247,23293,23294,23295,23296,23312,23313,23319,23353,23354,23355,23356,23394,23395,23414,23494,23533,23534,23536,23541,35970,46000U"
"571277","21755,21756,22119,22121,22469,22470,22695,22696,23490,85048"
"571278","21080,21108,21929,22355,22356,23083,85071B,85099B"
"571279","21584,22158,22469,22489,22602,22604,22639,22642,22694,23101,23126,23269,23323,23329,23329,23349,23393,23396,23397,23404,23405,23405,23406,23407,23466,23511,23515,23516,23516,23518,23520,85123A,85152"
"571280","20682,20686,20725,20727,20728,20728,20982,20983,21080,21086,21094,21408,21425,21479,21485,21581,21622,21623,21626,21755,21987,21988,21989,22147,22154,22155,22189,22197,22208,22209,22332,22367,22382,22384,22436,22470,22505,22551,22553,22580,22617,22634,22636,22646,22653,22728,22796,23300,23319,23319,23321,23322,23323,23346,23371,47593B,47594A,47594B,82494L,84030E,84032A,84032B,84078A,85035B,85208"
"571281","20750,20969,20970,21109,21110,21111,21112,21258,21259,21317,21411,21481,21484,21485,21523,21625,21628,21629,21630,21706,21708,21709,21710,21711,21812,21813,21955,22086,22106,22111,22113,22169,22179,22224,22423,22442,22468,22473,22475,22476,22508,22512,22568,22569,22660,22761,22762,22763,22767,22796,22797,22798,22801,22890,22910,22940,22947,22960,23073,23085,23099,23104,23110,23118,23126,23128,23284,23311,23313,23356,23397,23401,23405,23406,23407,23409,23410,35004B,35004G,47567B,48173C,48194,71053,79302M,79321,82011B,82011C,84029E,84030E,84600,84609,84708B,85014B,85125,85163A,85168B"
"571282","20679,20685,21012,21034,21066,21071,21116,21621,21754,21894,22139,22477,22478,22625,22670,22673,22716,22798,22815,22853,22900,22916,22917,22918,22919,22920,22921,22971,22972,22973,22976,23029,23035,23090,23114,23130,23167,23191,23196,23240,23252,23252,23493,23505,23511,23520,82551,84378,84949,85054"
"571283","21135,21166,21169,21175,21181,21294,21530,21845,21872,21874,21875,21876,21905,21907,22098,22115,22359,22360,22361,22364,22413,22423,22426,22430,22456,22488,22494,22645,22646,22672,22674,22697,22698,22699,22722,22794,22915,22923,22924,22961,22962,22963,22989,23014,23089,23103,23103,23110,23168,23170,23171,23172,23186,23198,23243,23321,23323,23328,23393,23394,23395,23397,23406,23418,23427,46000M,46000U,79066K,82482,82494L,82567,82580,82583,84849D,84924A,85053,85123A,85150,85152"
"571284","20685,20725,20726,20802,21154,21166,21175,21181,21313,21428,21770,22111,22112,22113,22114,22148,22191,22241,22623,22624,22625,22666,22667,22690,22801,22865,22866,23101,23109,23199,23200,23206,23284,23300,23301,23338,23426,23439,23446,23447,23448,48138,71459,71477,82583,85062,85099B"
"571286","17012C,17012F,17021,17021,17021,17021,17091J,20724,21164,21175,21277,21476,21733,21744,21770,21794,21809,21823,21843,21908,21908,22173,22175,22423,22470,22507,22632,22633,22694,22776,22804,22865,23101,23102,23311,23313,23321,23322,23323,23329,23332,23333,23393,23396,23397,23399,23400,23401,23402,23402,23404,23405,23405,23407,23415,23439,23452,23483,23532,23534,23541,35646,35648,35651,35810A,47566B,71038,71279,71279,72741,72818,84406B,84536A,85036A,85036B,85099B,85111,85123A,85152"
"571288","16236,21210,21634,21790,21980,21985,21986,22489,22548,22550,22561,22607,22669,22694,22713,22791,23013,23014,23173,23238,23298,23301,23360,23377,23379,23530,23534,23536,23551,35970,84032B,84836,84879,85015"
"571289","16014,20682,20685,20718,20974,21070,21070,21071,21172,21212,21326,21326,21479,21481,21669,21733,21770,21790,21871,21889,21914,21915,21931,21977,22077,22079,22080,22082,22273,22299,22385,22411,22457,22457,22488,22551,22555,22555,22675,22791,22791,22904,22941,22960,22961,22966,22991,22992,23025,23035,23075,23132,23132,23133,23144,23169,23196,23198,23201,23202,23215,23308,23367,23368,23389,23390,82552,84077,84279P,84945,84945,84947,85099B,85123A,M"
"571290","21591,21876,22091,22114,22191,22424,22426,22427,22430,22620,22633,22730,22846,22915,22925,22928,22945,23189,23267,23315,23335,23355,23493,48138,84029G,84879"
"571291","21328,21929,22467,22731,22732,22771,22772,22772,22773,22781,23032,23032,23032,23114,23117,23191,23202,23203,23283,23284,23293,23294,23295,23296,23328,23355,23455,23456,23457,48138,48173C,48173C,48184,48187,82494L,84029G,85099C"
"571292","15056P,16008,21121,21174,21257,21327,21329,21530,21791,21811,21812,21864,21866,21881,21882,21934,21987,22162,22171,22276,22310,22326,22331,22332,22333,22366,22620,22663,22676,22677,22680,22756,22757,22758,23031,23032,23316,47580,48184,79302M,85014B"
"571293","20748,20754,20914,21340,21385,22427,22470,22507,22558,22667,22696,23055,23055,23129,23173,23393,23397,71038,84950"
"571294","21523,21591,21804,21891,22078,22080,22114,22469,22489,22491,22560,22571,22572,22573,22574,22619,22632,22633,22690,22795,22835,23264,23265,23266,23283,23284,23330,23355,23356,23503,48129,48138,48188,84029E,84029G"
"571295","22180,22429,22457,22469,22792,23298,23313,23393,23395,35970,84832,84946,85053"
"571296","21137,22037,22041,22041,22086,22114,22306,22311,22312,22491,22560,22562,22726,22812,22812,22816,22910,22966,22973,22973,23083,23319,23319,23568,82582,84247E,84247K,84247N,84944"
"571297","22526"
"571298","22385,22386,23199,23201,85099B,85099F"
"571299","21928,85099C"
"571300","21731,21992,22629,22952,22959,23313,23349,23367,23368,23389,23434,23435"
"571301","47566,84879,85099B,85099F"
"571302","23284,72741"
"571303","20717,20718,20723,20727,21352,21495,21811,22379,22572,22577,22580,22752,23199,23203,23204,23206,23209,23212,23217,23263,23344,23434,35819B"
"571304","20712,20719,20724,20726,20728,20749,20750,21249,21429,21731,21936,22139,22141,22164,22328,22331,22333,22334,22411,22466,22591,22966,23200,23240,23247,23348,23354,79191C,POST"
"571305","15056n,20659,20669,20676,20679,20711,20712,20717,20718,20726,20828,21080,21116,21169,21175,21181,21210,21216,21218,21232,21257,21329,21411,21427,21428,21430,21558,21559,21670,21713,21731,21745,21786,21802,21843,21874,21876,21888,21890,21928,21929,21930,21931,21935,21948,21949,21987,21988,21989,22094,22097,22131,22139,22144,22165,22173,22174,22212,22278,22297,22328,22357,22358,22371,22379,22385,22386,22411,22424,22428,22456,22457,22474,22488,22501,22623,22629,22644,22646,22659,22664,22668,22692,22699,22728,22784,22807,22812,22838,22839,22844,22845,22899,22900,22939,22946,22947,22952,22960,22993,23163,23167,23199,23201,23245,23300,23328,23346,23349,23351,23352,23366,23367,37340,48185,72349b,82001s,82482,82494l,82581,84032B,84375,84509a,84596f,84661b,84832,85014b,85040a,85049a,85049e,85099B,85099C,85173,DOT"
